stfips,areatype,area,maparea,areaname,Stateabbrv,periodid,PeriodString,matoccode,estoccprj,projoccprj,grrate,nchg,pchg,aopeng,aopenr,aopent,exits,annualexits,transfers,annualtransfers,change,annualchange,openings,annualopenings,growcode,growdesc,suppress,estyear,projyear,codetype,occcode,codeTitle,codelevel,inDemand,regionalInDemand,green,regionalGreen,DemandRank,Timeperiod,Fullperiod,Sortperiod,Rank,SortOcc
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,292055,77,82,0.6311,5,6.4935,,,,23,2,41,4,5,0,69,6,GG,Growing,0,2018,2028,14,292055,Surgical Technologists,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7606,Surgical Technologists
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,292055,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,292055,Surgical Technologists,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7607,Surgical Technologists
35,15,000005,3515000005,Central Region,NM,18,20180020280005,292055,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,292055,Surgical Technologists,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7608,Surgical Technologists
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,292055,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,292055,Surgical Technologists,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7609,Surgical Technologists
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,292055,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,292055,Surgical Technologists,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7610,Surgical Technologists
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,292055,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,292055,Surgical Technologists,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7611,Surgical Technologists
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,193022,50,48,-0.4074,-2,-4.0000,,,,15,2,41,4,-2,0,54,6,DD,Declining,0,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7612,Survey Researchers
00,00,000000,0000000000,United States,US,18,20180020280005,193022,12600,12800,,100,1.2000,,,,4000,400,11000,1100,100,10,15000,1500,SS,Stable,0,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7613,Survey Researchers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,193022,50,48,-0.4074,-2,-4.0000,,,,15,2,41,4,-2,0,54,6,DD,Declining,0,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7614,Survey Researchers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,193022,55,53,-0.3697,-2,-3.6364,,,,17,2,45,4,-2,0,60,6,DD,Declining,0,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7615,Survey Researchers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,193022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7616,Survey Researchers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,193022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7617,Survey Researchers
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,193022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7618,Survey Researchers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,193022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7619,Survey Researchers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,193022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,193022,Survey Researchers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7620,Survey Researchers
00,00,000000,0000000000,United States,US,18,20180020280005,173031,56800,59900,,3100,5.4000,,,,16000,1600,52000,5200,3100,310,72000,7200,GG,Growing,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7621,Surveying and Mapping Technicians
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,173031,229,242,0.5537,13,5.6769,,,,66,7,211,21,13,1,290,29,SS,Stable,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7622,Surveying and Mapping Technicians
35,15,000005,3515000005,Central Region,NM,18,20180020280005,173031,229,242,0.5537,13,5.6769,,,,66,7,211,21,13,1,290,29,SS,Stable,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7623,Surveying and Mapping Technicians
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,173031,182,192,0.5363,10,5.4945,,,,52,5,168,17,10,1,230,23,SS,Stable,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7624,Surveying and Mapping Technicians
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,173031,69,72,0.4265,3,4.3478,,,,20,2,63,6,3,0,86,8,SS,Stable,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7625,Surveying and Mapping Technicians
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,173031,36,38,0.5421,2,5.5556,,,,10,1,33,3,2,0,45,4,SS,Stable,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7626,Surveying and Mapping Technicians
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,173031,165,169,0.2398,4,2.4242,,,,47,5,150,15,4,0,201,20,SS,Stable,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7627,Surveying and Mapping Technicians
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,173031,681,713,0.4602,32,4.6990,,,,194,19,625,62,32,3,851,84,SS,Stable,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7628,Surveying and Mapping Technicians
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,173031,89,94,0.5481,5,5.6180,,,,26,3,82,8,5,0,113,11,SS,Stable,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7629,Surveying and Mapping Technicians
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,173031,74,81,0.9079,7,9.4595,,,,22,2,69,7,7,1,98,10,GG,Growing,0,2018,2028,14,173031,Surveying and Mapping Technicians,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7630,Surveying and Mapping Technicians
00,00,000000,0000000000,United States,US,18,20180020280005,171022,49200,52200,,3000,6.0000,,,,13000,1300,24000,2400,3000,300,40000,4000,GG,Growing,0,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7631,Surveyors
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,171022,75,81,0.7726,6,8.0000,,,,20,2,37,4,6,1,63,7,GG,Growing,0,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7632,Surveyors
35,15,000005,3515000005,Central Region,NM,18,20180020280005,171022,75,81,0.7726,6,8.0000,,,,20,2,37,4,6,1,63,7,GG,Growing,0,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7633,Surveyors
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,171022,118,124,0.4972,6,5.0847,,,,31,3,58,6,6,1,95,10,SS,Stable,0,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7634,Surveyors
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,171022,62,66,0.6272,4,6.4516,,,,16,2,31,3,4,0,51,5,GG,Growing,0,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7635,Surveyors
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,171022,70,75,0.6923,5,7.1429,,,,18,2,35,4,5,0,58,6,GG,Growing,0,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7636,Surveyors
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,171022,311,331,0.6252,20,6.4309,,,,81,8,153,15,20,2,254,25,GG,Growing,0,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7637,Surveyors
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,171022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7638,Surveyors
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,171022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7639,Surveyors
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,171022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,171022,Surveyors,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7640,Surveyors
00,00,000000,0000000000,United States,US,18,20180020280005,171020,61000,65700,,4700,7.7000,,,,16000,1600,30000,3000,4700,470,51000,5100,GG,Growing,0,2018,2028,14,171020,"Surveyors, Cartographers, and Photogrammetrists",5,,,,,,2018-2028,20180020280005,2018202818,7641,"Surveyors, Cartographers, and Photogrammetrists"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,432011,560,426,-2.6979,-134,-23.9286,,,,283,28,328,33,-134,-13,477,48,DD,Declining,0,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7642,"Switchboard Operators, Including Answering Service"
00,00,000000,0000000000,United States,US,18,20180020280005,432011,73400,55900,,-17500,-23.8000,,,,37000,3700,43000,4300,-17500,-1750,63000,6300,DD,Declining,0,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7643,"Switchboard Operators, Including Answering Service"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,432011,292,224,-2.6162,-68,-23.2877,,,,148,15,172,17,-68,-7,252,25,DD,Declining,0,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7644,"Switchboard Operators, Including Answering Service"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,432011,292,224,-2.6162,-68,-23.2877,,,,148,15,172,17,-68,-7,252,25,DD,Declining,0,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7645,"Switchboard Operators, Including Answering Service"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,432011,59,44,-2.8909,-15,-25.4237,,,,30,3,34,3,-15,-2,49,4,DD,Declining,0,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7646,"Switchboard Operators, Including Answering Service"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,432011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7647,"Switchboard Operators, Including Answering Service"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,432011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7648,"Switchboard Operators, Including Answering Service"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,432011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7649,"Switchboard Operators, Including Answering Service"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,432011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7650,"Switchboard Operators, Including Answering Service"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,432011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432011,"Switchboard Operators, Including Answering Service",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7651,"Switchboard Operators, Including Answering Service"
00,00,000000,0000000000,United States,US,18,20180020280005,516052,33900,31700,,-2200,-6.4000,,,,27000,2700,17000,1700,-2200,-220,42000,4200,DD,Declining,0,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7652,"Tailors, Dressmakers, and Custom Sewers"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7653,"Tailors, Dressmakers, and Custom Sewers"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7654,"Tailors, Dressmakers, and Custom Sewers"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7655,"Tailors, Dressmakers, and Custom Sewers"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7656,"Tailors, Dressmakers, and Custom Sewers"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7657,"Tailors, Dressmakers, and Custom Sewers"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7658,"Tailors, Dressmakers, and Custom Sewers"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7659,"Tailors, Dressmakers, and Custom Sewers"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7660,"Tailors, Dressmakers, and Custom Sewers"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,516052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,516052,"Tailors, Dressmakers, and Custom Sewers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7661,"Tailors, Dressmakers, and Custom Sewers"
00,00,000000,0000000000,United States,US,18,20180020280005,516050,42500,39600,,-2900,-6.8000,,,,34000,3400,21000,2100,-2900,-290,52000,5200,DD,Declining,0,2018,2028,14,516050,"Tailors, Dressmakers, and Sewers",5,,,,,,2018-2028,20180020280005,2018202818,7662,"Tailors, Dressmakers, and Sewers"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,537121,64,63,-0.1574,-1,-1.5625,,,,30,3,50,5,-1,0,79,8,DD,Declining,0,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7663,"Tank Car, Truck, and Ship Loaders"
00,00,000000,0000000000,United States,US,18,20180020280005,537121,9100,9200,,100,1.5000,,,,4000,400,7000,700,100,10,12000,1200,SS,Stable,0,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7664,"Tank Car, Truck, and Ship Loaders"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,537121,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7665,"Tank Car, Truck, and Ship Loaders"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,537121,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7666,"Tank Car, Truck, and Ship Loaders"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,537121,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7667,"Tank Car, Truck, and Ship Loaders"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,537121,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7668,"Tank Car, Truck, and Ship Loaders"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,537121,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7669,"Tank Car, Truck, and Ship Loaders"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,537121,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7670,"Tank Car, Truck, and Ship Loaders"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,537121,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7671,"Tank Car, Truck, and Ship Loaders"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,537121,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537121,"Tank Car, Truck, and Ship Loaders",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7672,"Tank Car, Truck, and Ship Loaders"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,472082,119,120,0.0837,1,0.8403,,,,35,4,84,8,1,0,120,12,SS,Stable,0,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7673,Tapers
00,00,000000,0000000000,United States,US,18,20180020280005,472082,22000,22300,,400,1.7000,,,,6000,600,16000,1600,400,40,22000,2200,SS,Stable,0,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7674,Tapers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,472082,58,59,0.1711,1,1.7241,,,,17,2,41,4,1,0,59,6,SS,Stable,0,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7675,Tapers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,472082,58,59,0.1711,1,1.7241,,,,17,2,41,4,1,0,59,6,SS,Stable,0,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7676,Tapers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,472082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7677,Tapers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,472082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7678,Tapers
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,472082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7679,Tapers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,472082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7680,Tapers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,472082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7681,Tapers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,472082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,472082,Tapers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7682,Tapers
00,00,000000,0000000000,United States,US,18,20180020280005,132081,58200,56800,,-1400,-2.4000,,,,23000,2300,25000,2500,-1400,-140,46000,4600,DD,Declining,0,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7683,"Tax Examiners and Collectors, and Revenue Agents"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,132081,200,199,-0.0501,-1,-0.5000,,,,78,8,88,9,-1,0,165,17,DD,Declining,0,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7684,"Tax Examiners and Collectors, and Revenue Agents"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,132081,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7685,"Tax Examiners and Collectors, and Revenue Agents"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,132081,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7686,"Tax Examiners and Collectors, and Revenue Agents"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,132081,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7687,"Tax Examiners and Collectors, and Revenue Agents"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,132081,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7688,"Tax Examiners and Collectors, and Revenue Agents"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,132081,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7689,"Tax Examiners and Collectors, and Revenue Agents"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,132081,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7690,"Tax Examiners and Collectors, and Revenue Agents"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,132081,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7691,"Tax Examiners and Collectors, and Revenue Agents"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,132081,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132081,"Tax Examiners and Collectors, and Revenue Agents",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7692,"Tax Examiners and Collectors, and Revenue Agents"
00,00,000000,0000000000,United States,US,18,20180020280005,132080,144700,148200,,3400,2.4000,,,,66000,6600,83000,8300,3400,340,152000,15200,SS,Stable,0,2018,2028,14,132080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",5,,,,,,2018-2028,20180020280005,2018202818,7693,"Tax Examiners, Collectors and Preparers, and Revenue Agents"
